time	fnum	flen
14:40:26.306	108400	1514
14:40:26.307	108409	446
14:40:26.308	108417	1514
14:40:26.309	108425	446
14:40:26.310	108430	1514
14:40:26.311	108441	62
14:40:26.312	108456	630
14:40:26.313	108463	1514
14:40:26.314	108468	1206
14:40:26.315	108474	62
14:40:26.316	108479	62
14:40:26.317	108485	1514
14:40:26.318	108488	62
14:40:26.319	108499	62
14:40:26.320	108506	446
14:40:26.321	108510	446
14:40:26.322	108517	1514
14:40:26.323	108522	1206
14:40:26.324	108530	1514
14:40:26.325	108539	62
14:40:26.326	108547	1514
14:40:26.327	108550	1514
14:40:26.328	108561	1514
14:40:26.329	108564	446
14:40:26.330	108566	1514
14:40:26.331	108572	62
14:40:26.332	108578	62
14:40:26.333	108581	1514
14:40:26.334	108587	62
14:40:26.335	108592	62
14:40:26.336	108599	62
14:40:26.337	108601	62
14:40:26.338	108607	62
14:40:26.339	108609	1514
14:40:26.340	108626	446
14:40:26.341	108639	430
14:40:26.342	108647	1514
14:40:26.343	108651	62
14:40:26.344	108653	66
14:40:26.345	108662	62
14:40:26.346	108674	62
14:40:26.347	108679	66
14:40:26.348	108687	618
14:40:26.349	108688	62
14:40:26.350	108693	62
14:40:26.351	108698	62
14:40:26.352	108703	62
14:40:26.353	108707	630
14:40:26.354	108720	646
14:40:26.355	108735	62
14:40:26.356	108744	1514
14:40:26.357	108758	1514
14:40:26.358	108768	1514
14:40:26.359	108777	1514
14:40:26.360	108783	446
14:40:26.361	108788	646
14:40:26.362	108792	1514
14:40:26.363	108794	634
14:40:26.364	108795	62
14:40:26.365	108804	430
14:40:26.366	108808	446
14:40:26.367	108814	1218
14:40:26.369	108827	62
14:40:26.370	108833	1514
14:40:26.371	108841	430
14:40:26.372	108846	634
14:40:26.373	108853	1514
14:40:26.374	108861	1514
14:40:26.375	108867	62
14:40:26.376	108872	62
14:40:26.377	108874	1514
14:40:26.378	108883	1514
14:40:26.379	108889	1514
14:40:26.380	108898	446
14:40:26.381	108903	62
14:40:26.382	108907	62
14:40:26.383	108911	62
14:40:26.384	108918	62
14:40:26.385	108920	446
14:40:26.386	108926	62
14:40:26.387	108931	62
14:40:26.388	108940	1514
14:40:26.389	108951	446
14:40:26.390	108955	62
14:40:26.391	108963	446
14:40:26.392	108970	430
14:40:26.393	108978	1514
14:40:26.394	108986	446
14:40:26.395	108991	62
14:40:26.396	108996	62
14:40:26.397	108999	62
14:40:26.398	109014	646
14:40:26.399	109018	62
14:40:26.400	109023	62
14:40:26.401	109029	62
14:40:26.402	109034	430
14:40:26.403	109041	1514
14:40:26.404	109049	62
14:40:26.405	109055	62
14:40:26.406	109058	62
14:40:26.407	109060	62
14:40:26.408	109065	446
14:40:26.409	109068	1218
14:40:26.410	109078	646
14:40:26.411	109082	62
14:40:26.412	109084	62
14:40:26.413	109091	62
14:40:26.414	109097	630
14:40:26.415	109101	1514
14:40:26.416	109108	1218
14:40:26.417	109118	446
14:40:26.418	109127	646
14:40:26.419	109133	62
14:40:26.420	109140	62
14:40:26.421	109149	430
14:40:26.422	109157	1514
14:40:26.423	109162	62
14:40:26.424	109173	1514
14:40:26.425	109178	1514
14:40:26.426	109183	62
14:40:26.427	109187	62
14:40:26.428	109191	62
14:40:26.429	109199	430
14:40:26.430	109205	430
14:40:26.431	109212	1514
14:40:26.433	109220	62
14:40:26.434	109225	62
14:40:26.435	109228	62
14:40:26.436	109230	62
14:40:26.437	109235	62
14:40:26.438	109244	446
14:40:26.439	109246	62
14:40:26.440	109253	446
14:40:26.441	109255	62
14:40:26.442	109260	62
14:40:26.443	109268	446
14:40:26.444	109271	62
14:40:26.445	109280	446
14:40:26.446	109284	634
14:40:26.447	109291	1514
14:40:26.449	109301	1514
14:40:26.450	109309	634
14:40:26.451	109314	646
14:40:26.452	109315	1514
14:40:26.453	109323	446
14:40:26.454	109326	446
14:40:26.455	109331	646
14:40:26.456	109341	1514
14:40:26.457	109350	1514
14:40:26.458	109360	634
14:40:26.459	109366	62
14:40:26.460	109374	446
14:40:26.461	109376	446
14:40:26.462	109384	62
14:40:26.463	109388	1514
14:40:26.464	109399	62
14:40:26.465	109412	1514
14:40:26.466	109427	62
14:40:26.471	109436	1514
14:40:26.472	109439	446
14:40:26.473	109444	430
14:40:26.474	109449	62
14:40:26.475	109453	1514
14:40:26.476	109459	446
14:40:26.477	109467	1514
14:40:26.478	109473	446
14:40:26.479	109475	1514
14:40:26.480	109483	430
14:40:26.481	109491	1514
14:40:26.482	109497	1514
14:40:26.483	109519	446
14:40:26.484	109526	1218
14:40:26.485	109531	62
14:40:26.486	109535	62
14:40:26.487	109540	1202
14:40:26.488	109543	62
14:40:26.489	109551	1514
14:40:26.490	109562	1514
14:40:26.491	109565	62
14:40:26.492	109578	1514
14:40:26.493	109594	430
14:40:26.494	109605	62
14:40:26.495	109622	62
14:40:26.496	109636	430
14:40:26.497	109645	630
14:40:26.498	109652	66
14:40:26.499	109659	446
14:40:26.500	109665	1514
14:40:26.501	109679	1514
14:40:26.502	109686	1514
14:40:26.503	109689	1514
14:40:26.504	109694	1514
14:40:26.505	109699	446
14:40:26.506	109704	1514
14:40:26.507	109708	62
14:40:26.508	109715	1514
14:40:26.509	109723	1514
14:40:26.510	109733	446
14:40:26.511	109738	1514
14:40:26.512	109741	446
14:40:26.513	109746	446
14:40:26.514	109754	1514
14:40:26.515	109765	62
14:40:26.516	109769	62
14:40:26.517	109773	1514
14:40:26.519	109781	446
14:40:26.520	109794	430
14:40:26.521	109797	446
14:40:26.522	109799	62
14:40:26.523	109801	62
14:40:26.524	109809	1514
14:40:26.525	109815	1514
14:40:26.526	109824	1514
14:40:26.527	109833	1514
14:40:26.528	109838	1514
14:40:26.529	109841	1514
14:40:26.530	109847	430
14:40:26.531	109854	1514
14:40:26.532	109860	446
14:40:26.533	109865	1514
14:40:26.534	109873	446
14:40:26.535	109881	430
14:40:26.536	109889	62
14:40:26.537	109897	1514
14:40:26.538	109902	1514
14:40:26.539	109908	1514
14:40:26.540	109917	446
14:40:26.541	109926	446
14:40:26.542	109937	430
14:40:26.543	109950	1514
14:40:26.544	109963	430
14:40:26.545	109974	1514
14:40:26.547	109990	62
14:40:26.548	109993	66
14:40:26.549	110002	62
14:40:26.550	110005	1202
14:40:26.551	110012	62
14:40:26.552	110017	62
14:40:26.553	110020	62
14:40:26.554	110026	62
14:40:26.555	110030	446
14:40:26.556	110037	1514
14:40:26.557	110048	1514
14:40:26.558	110056	1514
14:40:26.559	110068	446
14:40:26.560	110081	430
14:40:26.561	110087	62
14:40:26.562	110091	66
14:40:26.563	110098	62
14:40:26.564	110103	1514
14:40:26.565	110112	62
14:40:26.566	110117	446
14:40:26.567	110122	62
14:40:26.568	110128	446
14:40:26.569	110133	62
14:40:26.570	110139	430
14:40:26.571	110151	446
14:40:26.572	110153	446
14:40:26.573	110156	706
14:40:26.575	110158	62
14:40:26.576	110173	446
14:40:26.577	110180	446
14:40:26.578	110187	1514
14:40:26.579	110193	1514
14:40:26.580	110202	1514
14:40:26.581	110205	430
14:40:26.582	110213	446
14:40:26.583	110220	62
14:40:26.584	110225	446
14:40:26.585	110230	1514
14:40:26.586	110238	446
14:40:26.587	110240	446
14:40:26.588	110250	446
14:40:26.589	110254	62
14:40:26.590	110264	1514
14:40:26.591	110267	1514
14:40:26.592	110270	1514
14:40:26.593	110279	1514
14:40:26.594	110282	1514
14:40:26.595	110288	1514
14:40:26.596	110294	446
14:40:26.597	110301	706
14:40:26.598	110307	446
14:40:26.599	110309	1514
14:40:26.600	110319	646
14:40:26.601	110324	1202
14:40:26.602	110328	446
14:40:26.603	110335	1514
14:40:26.604	110338	430
14:40:26.605	110345	1514
14:40:26.606	110348	446
14:40:26.607	110350	62
14:40:26.608	110360	1514
14:40:26.609	110367	1230
14:40:26.610	110377	1514
14:40:26.611	110384	62
14:40:26.612	110395	62
14:40:26.613	110400	1514
14:40:26.614	110405	1514
14:40:26.615	110417	446
14:40:26.616	110422	1514
14:40:26.617	110435	62
14:40:26.618	110445	1514
14:40:26.619	110451	62
14:40:26.620	110459	446
14:40:26.621	110461	1514
14:40:26.622	110464	446
14:40:26.623	110470	446
14:40:26.624	110475	634
14:40:26.625	110479	1514
14:40:26.626	110484	62
14:40:26.627	110489	62
14:40:26.628	110494	62
14:40:26.629	110499	706
14:40:26.630	110504	706
14:40:26.631	110509	1514
14:40:26.632	110514	1514
14:40:26.633	110520	446
14:40:26.635	110524	62
14:40:26.636	110530	1514
14:40:26.637	110536	1514
14:40:26.638	110542	1514
14:40:26.639	110545	1514
14:40:26.640	110556	634
14:40:26.641	110569	430
14:40:26.642	110573	62
14:40:26.643	110576	618
14:40:26.644	110582	62
14:40:26.645	110584	62
14:40:26.646	110591	618
14:40:26.647	110599	1514
14:40:26.648	110602	1514
14:40:26.649	110611	446
14:40:26.650	110618	62
14:40:26.651	110628	1514
14:40:26.652	110636	634
14:40:26.654	110642	62
14:40:26.655	110648	446
14:40:26.656	110653	1514
14:40:26.657	110662	1514
14:40:26.658	110672	1514
14:40:26.659	110684	62
14:40:26.660	110697	1514
14:40:26.661	110705	1514
14:40:26.662	110717	446
14:40:26.663	110722	1514
14:40:26.664	110730	446
14:40:26.665	110733	1514
14:40:26.666	110736	1514
14:40:26.667	110749	1514
14:40:26.668	110758	634
14:40:26.669	110768	1514
14:40:26.670	110778	1514
14:40:26.671	110782	634
14:40:26.672	110786	1514
14:40:26.674	110795	1514
14:40:26.675	110809	1514
14:40:26.676	110811	646
14:40:26.677	110824	1514
14:40:26.679	110830	1514
14:40:26.681	110836	62
14:40:26.682	110841	1514
14:40:26.683	110846	446
14:40:26.684	110848	1514
14:40:26.685	110857	1514
14:40:26.686	110863	634
14:40:26.687	110866	1514
14:40:26.688	110875	430
14:40:26.689	110882	446
14:40:26.690	110893	446
14:40:26.691	110897	446
14:40:26.692	110901	634
14:40:26.693	110911	446
14:40:26.694	110913	446
14:40:26.695	110918	62
14:40:26.696	110924	618
14:40:26.697	110929	1514
14:40:26.698	110934	446
14:40:26.699	110936	446
14:40:26.700	110943	1218
14:40:26.701	110949	446
14:40:26.702	110958	1514
14:40:26.703	110967	446
14:40:26.704	110971	446
14:40:26.705	110978	446
14:40:26.707	110983	62
14:40:26.708	110991	62
14:40:26.709	110994	62
14:40:26.710	110996	62
14:40:26.711	111001	446
14:40:26.712	111008	430
14:40:26.713	111016	446
14:40:26.714	111018	1514
14:40:26.715	111030	1514
14:40:26.716	111035	1514
14:40:26.717	111041	1514
14:40:26.718	111050	430
14:40:26.719	111055	446
14:40:26.720	111057	1514
14:40:26.721	111063	62
14:40:26.722	111067	62
14:40:26.723	111071	1514
14:40:26.724	111074	62
14:40:26.725	111082	1514
14:40:26.726	111098	430
14:40:26.727	111108	1514
14:40:26.728	111121	430
14:40:26.729	111138	430
14:40:26.730	111151	430
14:40:26.731	111161	62
14:40:26.732	111175	430
14:40:26.734	111180	1514
14:40:26.735	111192	1514
14:40:26.736	111198	430
14:40:26.737	111208	1514
14:40:26.738	111218	1514
14:40:26.739	111224	1514
14:40:26.740	111235	1514
14:40:26.741	111242	1514
14:40:26.742	111252	446
14:40:26.743	111257	62
14:40:26.744	111263	446
14:40:26.745	111266	1514
14:40:26.746	111271	446
14:40:26.747	111278	1514
14:40:26.748	111289	446
14:40:26.749	111294	446
14:40:26.750	111301	1514
14:40:26.751	111304	446
14:40:26.752	111309	1514
14:40:26.753	111314	1514
14:40:26.754	111325	706
14:40:26.755	111329	1514
14:40:26.756	111339	430
14:40:26.757	111345	1514
14:40:26.758	111349	1514
14:40:26.759	111358	430
14:40:26.760	111362	430
14:40:26.761	111364	62
14:40:26.762	111369	430
14:40:26.763	111374	62
14:40:26.764	111382	1514
14:40:26.765	111401	62
14:40:26.766	111408	430
14:40:26.767	111417	62
14:40:26.768	111418	62
14:40:26.769	111419	62
14:40:26.770	111420	62
14:40:26.771	111427	62
14:40:26.772	111429	62
14:40:26.773	111430	62
14:40:26.774	111431	62
14:40:26.775	111436	1514
14:40:26.776	111447	430
14:40:26.777	111456	430
14:40:26.778	111465	430
14:40:26.779	111475	430
14:40:26.780	111487	1514
14:40:26.781	111502	430
14:40:26.782	111511	430
14:40:26.783	111520	430
14:40:26.784	111522	62
14:40:26.785	111523	62
14:40:26.786	111524	62
14:40:26.787	111529	62
14:40:26.788	111530	430
14:40:26.789	111536	1514
14:40:26.790	111543	1514
14:40:26.791	111547	1514
14:40:26.792	111555	62
14:40:26.793	111560	1514
14:40:26.794	111572	430
14:40:26.795	111583	430
14:40:26.796	111597	1514
14:40:26.797	111601	62
14:40:26.798	111614	1514
14:40:26.799	111623	430
14:40:26.800	111638	1514
14:40:26.801	111649	1514
14:40:26.803	111662	1514
14:40:26.804	111671	1514
14:40:26.805	111678	1514
14:40:26.806	111681	62
14:40:26.807	111685	62
14:40:26.808	111690	1514
14:40:26.809	111697	62
14:40:26.810	111700	1514
14:40:26.811	111708	1514
14:40:26.812	111716	62
14:40:26.813	111721	1514
14:40:26.814	111731	430
14:40:26.815	111737	430
14:40:26.816	111743	430
14:40:26.817	111750	1514
14:40:26.818	111759	430
14:40:26.819	111761	1514
14:40:26.820	111767	430
14:40:26.821	111771	1514
14:40:26.822	111777	430
14:40:26.823	111784	62
14:40:26.824	111786	1514
14:40:26.825	111792	1514
14:40:26.826	111795	430
14:40:26.827	111807	690
14:40:26.828	111814	1514
14:40:26.829	111826	1514
14:40:26.830	111840	1514
14:40:26.831	111847	62
14:40:26.832	111848	62
14:40:26.833	111849	62
14:40:26.834	111850	62
14:40:26.835	111852	430
14:40:26.836	111853	1514
14:40:26.837	111866	430
14:40:26.838	111869	62
14:40:26.839	111875	430
14:40:26.840	111887	62
14:40:26.841	111895	1514
14:40:26.842	111902	62
14:40:26.843	111903	62
14:40:26.844	111905	62
14:40:26.845	111914	62
14:40:26.846	111922	430
14:40:26.847	111936	430
14:40:26.848	111948	430
14:40:26.849	111960	1514
14:40:26.850	111966	62
14:40:26.851	111980	430
14:40:26.852	111987	430
14:40:26.853	111993	1514
14:40:26.854	111996	430
14:40:26.855	112007	1514
14:40:26.856	112014	1514
14:40:26.857	112027	1514
14:40:26.858	112036	430
14:40:26.859	112044	1514
14:40:26.860	112053	430
14:40:26.861	112056	1514
14:40:26.862	112066	1514
14:40:26.863	112069	430
14:40:26.864	112075	62
14:40:26.865	112084	62
14:40:26.866	112090	1514
14:40:26.867	112097	430
14:40:26.868	112104	430
14:40:26.869	112117	1514
14:40:26.870	112129	62
14:40:26.871	112130	1514
14:40:26.872	112142	1514
14:40:26.873	112146	1514
14:40:26.874	112150	62
14:40:26.875	112152	62
14:40:26.876	112153	62
14:40:26.877	112155	62
14:40:26.878	112156	62
14:40:26.879	112164	1514
14:40:26.880	112172	62
14:40:26.881	112180	430
14:40:26.882	112191	1514
14:40:26.883	112198	1514
14:40:26.884	112207	430
14:40:26.885	112208	62
14:40:26.886	112215	1514
14:40:26.887	112222	430
14:40:26.888	112229	430
14:40:26.889	112236	430
14:40:26.890	112245	1514
14:40:26.891	112251	1514
14:40:26.892	112256	62
14:40:26.893	112257	430
14:40:26.894	112263	430
14:40:26.895	112268	430
14:40:26.896	112274	430
14:40:26.897	112284	430
14:40:26.898	112288	430
14:40:26.899	112291	62
14:40:26.900	112292	62
14:40:26.901	112297	1514
14:40:26.902	112303	1514
14:40:26.903	112310	430
14:40:26.904	112318	430
14:40:26.905	112324	62
14:40:26.906	112326	1514
14:40:26.907	112334	1514
14:40:26.908	112339	430
14:40:26.909	112351	430
14:40:26.910	112357	430
14:40:26.911	112361	62
14:40:26.912	112372	62
14:40:26.913	112376	62
14:40:26.914	112382	1514
14:40:26.915	112390	1514
14:40:26.916	112399	430
14:40:26.917	112403	1514
14:40:26.918	112415	1514
14:40:26.919	112418	62
14:40:26.920	112425	62
14:40:26.921	112432	62
14:40:26.922	112437	62
14:40:26.923	112438	430
14:40:26.924	112445	62
14:40:26.925	112451	1514
14:40:26.926	112457	1514
14:40:26.927	112467	1514
14:40:26.928	112476	62
14:40:26.929	112481	62
14:40:26.930	112482	62
14:40:26.931	112483	62
14:40:26.932	112487	1514
14:40:26.933	112494	1514
14:40:26.934	112503	1514
14:40:26.935	112511	1514
14:40:26.936	112517	430
14:40:26.937	112522	430
14:40:26.938	112531	430
14:40:26.939	112538	430
14:40:26.940	112551	1514
14:40:26.941	112555	62
14:40:26.942	112561	430
14:40:26.943	112565	430
14:40:26.944	112567	430
14:40:26.945	112571	430
14:40:26.946	112574	62
14:40:26.947	112576	62
14:40:26.948	112585	1514
14:40:26.949	112598	62
14:40:26.950	112603	430
14:40:26.951	112612	690
14:40:26.952	112614	62
14:40:26.953	112617	430
14:40:26.954	112627	1514
14:40:26.955	112635	430
14:40:26.956	112641	1514
14:40:26.957	112650	62
14:40:26.958	112656	62
14:40:26.959	112662	1514
14:40:26.960	112671	62
14:40:26.961	112677	430
14:40:26.962	112684	430
14:40:26.963	112688	62
14:40:26.964	112689	62
14:40:26.965	112691	62
14:40:26.966	112692	62
14:40:26.967	112693	1514
14:40:26.968	112699	1514
14:40:26.969	112707	1514
14:40:26.970	112716	1514
14:40:26.971	112727	1514
14:40:26.972	112743	430
14:40:26.973	112752	1514
14:40:26.974	112759	1514
14:40:26.975	112765	1514
14:40:26.976	112768	1514
14:40:26.977	112778	430
14:40:26.978	112780	1514
14:40:26.979	112786	62
14:40:26.980	112787	62
14:40:26.981	112792	430
14:40:26.982	112805	62
14:40:26.983	112810	1514
14:40:26.984	112818	1514
14:40:26.985	112822	62
14:40:26.986	112824	62
14:40:26.987	112825	62
14:40:26.988	112827	62
14:40:26.989	112829	430
14:40:26.990	112834	430
14:40:26.991	112841	1514
14:40:26.992	112857	62
14:40:26.993	112871	1514
14:40:26.994	112883	430
14:40:26.995	112894	430
14:40:26.996	112906	430
14:40:26.997	112918	1514
14:40:26.998	112926	1514
14:40:26.999	112929	62
14:40:27.000	112939	1514
14:40:27.001	112943	430
14:40:27.002	112948	430
14:40:27.003	112950	1514
14:40:27.004	112953	1514
14:40:27.005	112964	62
14:40:27.006	112971	430
14:40:27.007	112978	430
14:40:27.008	112984	430
14:40:27.009	112992	1514
14:40:27.010	113000	430
14:40:27.011	113011	1514
14:40:27.012	113020	62
14:40:27.013	113022	1514
14:40:27.014	113031	1514
14:40:27.015	113035	430
14:40:27.016	113038	62
14:40:27.017	113042	1514
14:40:27.018	113047	1514
14:40:27.019	113056	1514
14:40:27.020	113064	1514
14:40:27.021	113069	1514
14:40:27.022	113080	1514
14:40:27.023	113086	62
14:40:27.024	113087	430
14:40:27.025	113097	62
14:40:27.026	113103	1514
14:40:27.027	113115	430
14:40:27.028	113122	1514
14:40:27.029	113135	62
14:40:27.030	113139	1514
14:40:27.031	113145	1514
14:40:27.032	113152	1514
14:40:27.033	113159	62
14:40:27.034	113169	62
14:40:27.035	113173	430
14:40:27.036	113179	1514
14:40:27.037	113187	1514
14:40:27.038	113198	430
14:40:27.039	113200	430
14:40:27.040	113206	430
14:40:27.041	113210	1514
14:40:27.042	113216	1514
14:40:27.043	113223	430
14:40:27.044	113229	430
14:40:27.045	113240	430
14:40:27.046	113252	1514
14:40:27.047	113264	1514
14:40:27.048	113279	430
14:40:27.049	113286	1514
14:40:27.050	113300	1514
14:40:27.051	113306	1514
14:40:27.052	113311	430
14:40:27.053	113317	1514
14:40:27.054	113328	430
14:40:27.055	113336	1514
14:40:27.056	113346	430
14:40:27.057	113350	1514
14:40:27.058	113356	430
14:40:27.059	113361	1514
14:40:27.060	113366	430
14:40:27.061	113373	430
14:40:27.062	113379	62
14:40:27.063	113384	430
14:40:27.064	113393	430
14:40:27.065	113403	1514
14:40:27.066	113410	430
14:40:27.067	113416	1514
14:40:27.068	113421	1514
14:40:27.069	113424	1514
14:40:27.070	113433	1514
14:40:27.071	113437	62
14:40:27.072	113444	1514
14:40:27.073	113460	1514
14:40:27.074	113470	430
14:40:27.075	113483	1514
14:40:27.076	113490	1514
14:40:27.077	113496	1514
14:40:27.078	113500	430
14:40:27.079	113504	430
14:40:27.080	113508	1514
14:40:27.081	113521	1514
14:40:27.082	113533	62
14:40:27.083	113535	62
14:40:27.084	113536	62
14:40:27.085	113538	62
14:40:27.086	113539	62
14:40:27.087	113540	62
14:40:27.088	113542	62
14:40:27.089	113543	62
14:40:27.090	113545	1514
14:40:27.091	113552	62
14:40:27.092	113553	430
14:40:27.093	113556	62
14:40:27.094	113558	430
14:40:27.095	113571	430
14:40:27.096	113579	430
14:40:27.097	113585	62
14:40:27.098	113589	430
14:40:27.099	113601	62
14:40:27.100	113606	1514
14:40:27.101	113615	1514
14:40:27.102	113628	430
14:40:27.103	113637	1514
14:40:27.104	113649	430
14:40:27.105	113653	690
14:40:27.106	113662	62
14:40:27.107	113672	1514
14:40:27.108	113688	1514
14:40:27.109	113701	430
14:40:27.110	113711	430
14:40:27.111	113714	62
14:40:27.112	113727	1514
14:40:27.113	113731	430
14:40:27.114	113736	430
14:40:27.115	113742	62
14:40:27.116	113746	1514
14:40:27.117	113750	62
14:40:27.118	113756	430
14:40:27.119	113759	430
14:40:27.120	113765	430
14:40:27.121	113767	1514
14:40:27.122	113772	1514
14:40:27.123	113778	62
14:40:27.124	113780	62
14:40:27.125	113784	1514
14:40:27.126	113796	430
14:40:27.127	113802	62
14:40:27.128	113804	1514
14:40:27.129	113810	430
14:40:27.130	113815	62
14:40:27.131	113816	430
14:40:27.132	113819	430
14:40:27.133	113827	1514
14:40:27.134	113836	1514
14:40:27.135	113846	430
14:40:27.136	113855	62
14:40:27.137	113860	430
14:40:27.138	113863	430
14:40:27.139	113867	62
14:40:27.140	113874	1514
14:40:27.141	113880	62
14:40:27.142	113882	1514
14:40:27.143	113892	62
14:40:27.144	113899	690
14:40:27.145	113905	690
